x,y,l
16.427864360769572,59.40578863381928,0.0306852528187746
16.42823238055063,59.40579282298459,0.028032857166972205
16.427863520969005,59.405789336729796,0.03077674105844815
16.42786539562501,59.40578935204917,0.030727254262666256
16.42786500795776,59.40578971395053,0.03077313894717073
16.427863988897304,59.40578894069642,0.03072533740540077
16.428179372159075,59.40579431962053,0.02770314163034363
16.427864623033102,59.405790073291584,0.030818699014206113
16.427862303661872,59.4057904272727,0.030916347675565847
16.42786270962331,59.4057900510921,0.030868571010911193
16.427865250678295,59.40579121165199,0.03091307409233671
16.428137968850905,59.4057907122129,0.02713971028530472
16.427863374283827,59.40579119572941,0.03096226885824932
16.428129327240583,59.405789573124984,0.02700407304396237
16.42786841570425,59.40579011013762,0.030720035190582765
16.42786609491361,59.40579046668288,0.030817374772592106
16.427869034675332,59.405791255961795,0.03081594165996358
16.42786652343889,59.40579011270591,0.030771164361124235
16.427868587743358,59.40579162209095,0.03086381999508812
16.42786715821734,59.40579124666738,0.0308652041983447
16.428073443174934,59.40578593898963,0.02675832448875807
16.428059765952877,59.405783713322755,0.02660858572610915
16.42805180376991,59.40578276205426,0.026570384288190307
16.42805075205892,59.40578254971618,0.026556410451169785
16.428048397399305,59.40577787720722,0.026064850708000752
16.428041174774393,59.40577735184156,0.02607859504309326
16.428035609098192,59.405777181795045,0.02611928953846632
16.42802415197953,59.40577901130689,0.026451693488541327
16.428027040828304,59.40577634267376,0.026126458653142795
16.427870547405757,59.40579167528764,0.03081694954136607
16.428023602678284,59.40577536119518,0.026061949965242925
16.427869075058616,59.405791278057976,0.030817035418805046
16.42802031191416,59.40577534228346,0.02610163072978461
16.42801046651742,59.40577345246204,0.02603022578551509
16.428004389902192,59.40577165659201,0.02592528120080907
16.4279988967144,59.405769508138754,0.02577916666666667
16.427993559944778,59.40576872088223,0.025780683371050193
16.427987997272023,59.40576738923794,0.02573210857415296
16.42798410976355,59.40576676783077,0.025733631151686295
16.42798370160011,59.40576670006144,0.02573364395346195
16.427978278675162,59.4057657872124,0.02573468388194685
16.427978663673123,59.40576585375936,0.025734659189815694
16.42798035224687,59.40576658833085,0.025781514622599984
16.42799478541804,59.40576259805357,0.02510843485759781
16.42786207250083,59.40579249811427,0.03112486440089071
16.427862435863418,59.405792202871424,0.031086154134801033
16.4280053986779,59.405771796011784,0.025925255619976037
16.42786446445461,59.40579214901364,0.03102604491192716
16.428028031655842,59.40577365106202,0.02582174655017566
16.428039937575317,59.40577616085669,0.02596116507171931
16.42804898639498,59.40577886754255,0.02616804842441396
16.428064026222312,59.40577937876683,0.02609778569712462
16.428068751562392,59.40578045430142,0.02618253149555955
16.428073987131878,59.40578106846413,0.02621603468648684
16.42807933099236,59.40578178535711,0.02626379970597418
16.428089425717214,59.405783608020236,0.02641593462842077
16.42788561369609,59.40578734853545,0.029996599970212413
16.428093604308952,59.405784479982344,0.026495772690163514
16.427886078282164,59.40578698602353,0.029948705312017907
16.428106203682894,59.40578460430757,0.026471266738232236
16.4278880619149,59.40578700892922,0.02990035487726361
16.428116705409053,59.405786179566,0.026629340017449717
16.42788616123412,59.40578700734516,0.02994869875792725
16.42811739984439,59.40578694367443,0.026713723326862716
16.42788607832614,59.405786985979354,0.029948699799975408
16.427889108722454,59.405787757047754,0.02994827883127477
16.42788920373616,59.4057877784382,0.02994800802912253
16.42813890283174,59.405788331744965,0.026876316236762413
