count(10HZ),latitude,longitude,batteryPercent
2532,59.405546,16.428132,74
2533,59.405546,16.428132,74
2534,59.405546,16.428132,74
2535,59.405546,16.428132,74
2536,59.405546,16.428131,74
2537,59.405547,16.428131,74
2538,59.405547,16.428131,74
2539,59.405547,16.428131,74
2540,59.405547,16.428131,74
2541,59.405547,16.428131,73
2542,59.405547,16.428131,73
2543,59.405547,16.428131,73
2544,59.405547,16.428131,73
2545,59.405547,16.428131,73
2546,59.405547,16.428131,73
2547,59.405547,16.428131,73
2548,59.405547,16.428131,73
2549,59.405547,16.428131,73
2550,59.405547,16.42813,73
2551,59.405547,16.428131,73
2552,59.405547,16.42813,73
2553,59.405547,16.42813,73
2554,59.405547,16.42813,73
2555,59.405547,16.42813,73
2556,59.405547,16.42813,73
2557,59.405547,16.42813,73
2558,59.405547,16.42813,73
2559,59.405547,16.42813,73
2560,59.405547,16.42813,73
2561,59.405547,16.42813,73
2562,59.405547,16.42813,73
2563,59.405547,16.42813,73
2564,59.405547,16.42813,73
2565,59.405547,16.42813,73
2566,59.405547,16.42813,73
2567,59.405547,16.42813,73
2568,59.405547,16.42813,73
2569,59.405547,16.42813,73
2570,59.405547,16.42813,73
2571,59.405547,16.42813,73
2572,59.405547,16.42813,73
2573,59.405547,16.42813,73
2574,59.405547,16.42813,73
2575,59.405547,16.42813,73
2576,59.405547,16.42813,73
2577,59.405547,16.42813,73
2578,59.405547,16.42813,73
2579,59.405547,16.428129,73
2580,59.405547,16.428129,73
2581,59.405547,16.42813,73
2582,59.405547,16.42813,73
2583,59.405547,16.42813,73
2584,59.405547,16.42813,73
2585,59.405547,16.42813,73
2586,59.405547,16.42813,73
2587,59.405547,16.42813,73
2588,59.405547,16.42813,73
2589,59.405547,16.42813,73
2590,59.405547,16.42813,73
2591,59.405546,16.428129,73
2592,59.405546,16.428129,73
2593,59.405546,16.428129,73
2594,59.405546,16.428129,73
2595,59.405546,16.428129,73
2596,59.405546,16.428129,73
2597,59.405546,16.428129,73
2598,59.405546,16.428129,73
2599,59.405546,16.428129,73
2600,59.405546,16.428129,73
2601,59.405546,16.428129,73
2602,59.405546,16.428129,73
2603,59.405546,16.428129,73
2604,59.405546,16.428129,73
2605,59.405546,16.428129,73
2606,59.405546,16.428129,73
2607,59.405546,16.428128,73
2608,59.405546,16.428128,73
2609,59.405546,16.428128,73
2610,59.405546,16.428128,73
2611,59.405546,16.428128,73
2612,59.405546,16.428128,73
2613,59.405546,16.428128,73
2614,59.405546,16.428128,73
2615,59.405546,16.428128,73
2616,59.405546,16.428128,73
2617,59.405546,16.428128,73
2618,59.405546,16.428128,73
2619,59.405546,16.428128,73
2620,59.405546,16.428128,73
2621,59.405546,16.428128,73
2622,59.405546,16.428129,73
2623,59.405546,16.428129,73
2624,59.405546,16.428129,73
2625,59.405546,16.428129,73
2626,59.405546,16.428129,73
2627,59.405546,16.428129,73
2628,59.405546,16.428129,73
2629,59.405546,16.428129,73
2630,59.405546,16.428129,73
2631,59.405546,16.428129,73
2632,59.405546,16.428129,73
2633,59.405546,16.428129,73
2634,59.405546,16.428129,73
2635,59.405546,16.428129,73
2636,59.405546,16.428129,73
2637,59.405546,16.428129,73
2638,59.405546,16.428128,73
2639,59.405546,16.428128,73
2640,59.405546,16.428128,73
2641,59.405546,16.428128,73
2642,59.405546,16.428128,73
2643,59.405546,16.428128,73
2644,59.405546,16.428128,73
2645,59.405546,16.428128,73
2646,59.405546,16.428127,73
2647,59.405546,16.428127,73
2648,59.405546,16.428127,73
2649,59.405546,16.428127,73
2650,59.405546,16.428127,73
2651,59.405546,16.428127,72
2652,59.405546,16.428127,72
2653,59.405546,16.428127,72
2654,59.405546,16.428126,72
2655,59.405546,16.428126,72
2656,59.405546,16.428126,72
2657,59.405546,16.428126,72
2658,59.405546,16.428126,72
2659,59.405547,16.428126,72
2660,59.405547,16.428126,72
2661,59.405546,16.428126,72
2662,59.405547,16.428126,72
2663,59.405546,16.428126,72
2664,59.405546,16.428126,72
2665,59.405546,16.428125,72
2666,59.405546,16.428125,72
2667,59.405546,16.428125,72
2668,59.405546,16.428125,72
2669,59.405546,16.428125,72
2670,59.405546,16.428125,72
2671,59.405546,16.428126,72
2672,59.405546,16.428126,72
2673,59.405546,16.428126,72
2674,59.405546,16.428126,72
2675,59.405546,16.428126,72
2676,59.405546,16.428126,72
2677,59.405546,16.428126,72
2678,59.405546,16.428126,72
2679,59.405546,16.428126,72
2680,59.405546,16.428126,72
2681,59.405546,16.428126,72
2682,59.405546,16.428126,72
2683,59.405546,16.428126,72
2684,59.405546,16.428126,72
2685,59.405546,16.428126,72
2686,59.405546,16.428126,72
2687,59.405546,16.428126,72
2688,59.405546,16.428126,72
2689,59.405546,16.428126,72
2690,59.405546,16.428126,72
2691,59.405546,16.428126,72
2692,59.405546,16.428126,72
2693,59.405546,16.428126,72
2694,59.405546,16.428126,72
2695,59.405546,16.428126,72
2696,59.405546,16.428126,72
2697,59.405546,16.428126,72
2698,59.405546,16.428126,72
2699,59.405546,16.428126,72
2700,59.405546,16.428126,72
2701,59.405546,16.428126,72
2702,59.405546,16.428126,72
2703,59.405546,16.428126,72
2704,59.405546,16.428126,72
2705,59.405546,16.428126,72
2706,59.405546,16.428126,72
2707,59.405546,16.428126,72
2708,59.405546,16.428126,72
2709,59.405546,16.428126,72
2710,59.405546,16.428126,72
2711,59.405546,16.428126,72
2712,59.405546,16.428126,72
2713,59.405546,16.428126,72
2714,59.405546,16.428126,72
2715,59.405546,16.428126,72
2716,59.405546,16.428126,72
2717,59.405546,16.428126,72
2718,59.405546,16.428126,72
2719,59.405546,16.428126,72
2720,59.405545,16.428126,72
2721,59.405545,16.428126,72
2722,59.405545,16.428126,72
2723,59.405545,16.428126,72
2724,59.405545,16.428126,72
2725,59.405545,16.428126,72
2726,59.405545,16.428126,72
2727,59.405545,16.428126,72
2728,59.405545,16.428126,72
2729,59.405545,16.428126,72
2730,59.405545,16.428126,72
2731,59.405545,16.428126,72
2732,59.405545,16.428126,72
2733,59.405545,16.428126,72
2734,59.405545,16.428126,72
2735,59.405545,16.428126,72
2736,59.405545,16.428126,72
2737,59.405545,16.428125,72
2738,59.405545,16.428125,72
2739,59.405545,16.428125,72
2740,59.405545,16.428125,72
2741,59.405545,16.428125,72
2742,59.405545,16.428125,72
2743,59.405545,16.428125,72
2744,59.405545,16.428125,72
2745,59.405545,16.428125,72
2746,59.405545,16.428125,72
2747,59.405545,16.428125,72
2748,59.405545,16.428125,72
2749,59.405545,16.428125,72
2750,59.405545,16.428125,72
2751,59.405545,16.428125,72
2752,59.405545,16.428125,72
2753,59.405545,16.428125,72
2754,59.405545,16.428125,72
2755,59.405545,16.428125,72
2756,59.405545,16.428125,72
2757,59.405545,16.428125,72
2758,59.405545,16.428125,72
2759,59.405545,16.428125,72
2760,59.405545,16.428125,72
2761,59.405545,16.428126,72
2762,59.405545,16.428126,72
2763,59.405545,16.428126,72
2764,59.405545,16.428126,72
2765,59.405545,16.428126,72
2766,59.405545,16.428126,72
2767,59.405545,16.428126,72
2768,59.405545,16.428126,72
2769,59.405545,16.428126,72
2770,59.405545,16.428126,72
2771,59.405545,16.428126,72
2772,59.405545,16.428126,72
2773,59.405545,16.428126,72
2774,59.405545,16.428126,72
2775,59.405545,16.428126,72
2776,59.405545,16.428126,72
2777,59.405545,16.428126,72
2778,59.405545,16.428126,72
2779,59.405545,16.428126,72
2780,59.405545,16.428126,72
2781,59.405545,16.428126,71
2782,59.405545,16.428126,71
2783,59.405545,16.428126,71
2784,59.405545,16.428126,71
2785,59.405545,16.428126,71
2786,59.405545,16.428126,71
2787,59.405545,16.428126,71
2788,59.405544,16.428126,71
2789,59.405544,16.428126,71
2790,59.405544,16.428126,71
2791,59.405544,16.428126,71
2792,59.405544,16.428126,71
2793,59.405544,16.428126,71
2794,59.405544,16.428126,71
2795,59.405544,16.428126,71
2796,59.405544,16.428126,71
2797,59.405544,16.428126,71
2798,59.405544,16.428126,71
2799,59.405544,16.428126,71
2800,59.405544,16.428126,71
2801,59.405544,16.428126,71
2802,59.405544,16.428126,71
2803,59.405544,16.428126,71
2804,59.405544,16.428126,71
2805,59.405544,16.428126,71
2806,59.405544,16.428126,71
2807,59.405544,16.428126,71
2808,59.405544,16.428126,71
2809,59.405544,16.428126,71
2810,59.405544,16.428126,71
2811,59.405544,16.428126,71
2812,59.405544,16.428126,71
2813,59.405544,16.428125,71
2814,59.405544,16.428125,71
2815,59.405544,16.428125,71
2816,59.405544,16.428125,71
2817,59.405544,16.428125,71
2818,59.405544,16.428126,71
2819,59.405544,16.428126,71
2820,59.405544,16.428126,71
2821,59.405544,16.428126,71
2822,59.405544,16.428126,71
2823,59.405544,16.428126,71
2824,59.405544,16.428126,71
2825,59.405544,16.428126,71
2826,59.405544,16.428126,71
2827,59.405544,16.428126,71
2828,59.405544,16.428125,71
2829,59.405544,16.428125,71
2830,59.405544,16.428125,71
2831,59.405544,16.428125,71
2832,59.405544,16.428125,71
2833,59.405544,16.428125,71
2834,59.405544,16.428125,71
2835,59.405544,16.428125,71
2836,59.405544,16.428125,71
2837,59.405544,16.428125,71
2838,59.405544,16.428125,71
2839,59.405544,16.428125,71
2840,59.405544,16.428125,71
2841,59.405544,16.428125,71
2842,59.405544,16.428125,71
2843,59.405544,16.428125,71
2844,59.405544,16.428125,71
2845,59.405544,16.428125,71
2846,59.405544,16.428125,71
2847,59.405544,16.428125,71
2848,59.405544,16.428124,71
2849,59.405544,16.428124,71
2850,59.405544,16.428124,71
2851,59.405544,16.428124,71
2852,59.405545,16.428124,71
2853,59.405544,16.428124,71
2854,59.405544,16.428125,71
2855,59.405545,16.428125,71
2856,59.405544,16.428125,71
2857,59.405544,16.428125,71
2858,59.405544,16.428125,71
2859,59.405544,16.428125,71
2860,59.405544,16.428125,71
2861,59.405544,16.428126,71
2862,59.405544,16.428126,71
2863,59.405544,16.428125,71
2864,59.405544,16.428126,71
2865,59.405544,16.428126,71
2866,59.405544,16.428126,71
2867,59.405543,16.428125,71
2868,59.405543,16.428126,71
2869,59.405543,16.428126,71
2870,59.405543,16.428126,71
2871,59.405543,16.428126,71
2872,59.405543,16.428126,71
2873,59.405543,16.428126,71
2874,59.405543,16.428126,71
2875,59.405543,16.428125,71
2876,59.405543,16.428125,71
2877,59.405543,16.428126,71
2878,59.405543,16.428126,71
2879,59.405543,16.428126,71
2880,59.405543,16.428126,71
2881,59.405543,16.428125,71
2882,59.405543,16.428125,71
2883,59.405543,16.428125,71
2884,59.405543,16.428125,71
2885,59.405543,16.428125,71
2886,59.405543,16.428125,71
2887,59.405543,16.428125,71
2888,59.405543,16.428125,71
2889,59.405543,16.428125,71
2890,59.405543,16.428125,71
2891,59.405543,16.428125,71
2892,59.405543,16.428125,71
2893,59.405543,16.428125,71
2894,59.405543,16.428125,71
2895,59.405543,16.428125,71
2896,59.405543,16.428124,71
2897,59.405543,16.428125,71
2898,59.405543,16.428125,71
2899,59.405543,16.428124,71
2900,59.405543,16.428124,71
2901,59.405543,16.428124,70
2902,59.405543,16.428124,70
2903,59.405543,16.428124,70
2904,59.405543,16.428124,70
2905,59.405543,16.428124,70
2906,59.405543,16.428124,70
2907,59.405543,16.428124,70
2908,59.405543,16.428124,70
2909,59.405543,16.428124,70
2910,59.405543,16.428124,70
2911,59.405543,16.428124,70
2912,59.405543,16.428123,70
2913,59.405543,16.428123,70
2914,59.405543,16.428123,70
2915,59.405543,16.428123,70
2916,59.405543,16.428123,70
2917,59.405543,16.428122,70
2918,59.405543,16.428122,70
2919,59.405543,16.428122,70
2920,59.405543,16.428122,70
2921,59.405542,16.428122,70
2922,59.405542,16.428122,70
2923,59.405542,16.428122,70
2924,59.405542,16.428122,70
2925,59.405542,16.428122,70
2926,59.405542,16.428122,70
2927,59.405542,16.428122,70
2928,59.405542,16.428122,70
2929,59.405542,16.428122,70
2930,59.405542,16.428122,70
2931,59.405542,16.428122,70
2932,59.405542,16.428122,70
2933,59.405542,16.428122,70
2934,59.405542,16.428122,70
2935,59.405542,16.428122,70
2936,59.405542,16.428122,70
2937,59.405542,16.428122,70
2938,59.405541,16.428122,70
2939,59.405541,16.428122,70
2940,59.405541,16.428122,70
2941,59.405541,16.428122,70
2942,59.405541,16.428122,70
2943,59.405541,16.428122,70
2944,59.405541,16.428122,70
2945,59.405542,16.428122,70
2946,59.405542,16.428122,70
2947,59.405542,16.428121,70
2948,59.405542,16.428121,70
2949,59.405542,16.42812,70
2950,59.405543,16.428119,70
2951,59.405543,16.428117,70
2952,59.405544,16.428116,70
2953,59.405545,16.428113,70
2954,59.405545,16.428111,70
2955,59.405546,16.428108,70
2956,59.405547,16.428105,70
2957,59.405548,16.428102,70
2958,59.405549,16.428099,70
2959,59.405551,16.428095,70
2960,59.405552,16.428091,70
2961,59.405553,16.428087,70
2962,59.405555,16.428082,70
2963,59.405556,16.428078,70
2964,59.405558,16.428074,70
2965,59.40556,16.428069,70
2966,59.405562,16.428065,70
2967,59.405564,16.428061,70
2968,59.405567,16.428056,70
2969,59.40557,16.428052,70
2970,59.405572,16.428048,70
2971,59.405576,16.428044,70
2972,59.405579,16.42804,70
2973,59.405582,16.428036,70
2974,59.405586,16.428032,70
2975,59.405589,16.428029,70
2976,59.405593,16.428025,70
2977,59.405597,16.428021,70
2978,59.405601,16.428018,70
2979,59.405604,16.428015,70
2980,59.405608,16.428012,70
2981,59.405613,16.428008,70
2982,59.405617,16.428005,70
2983,59.405621,16.428003,70
2984,59.405625,16.428,70
2985,59.40563,16.427997,70
2986,59.405634,16.427995,70
2987,59.405638,16.427992,70
2988,59.405643,16.427989,70
2989,59.405648,16.427987,70
2990,59.405653,16.427985,70
2991,59.405657,16.427983,70
2992,59.405662,16.427981,70
2993,59.405667,16.427979,70
2994,59.405672,16.427977,70
2995,59.405678,16.427975,70
2996,59.405683,16.427974,70
2997,59.405688,16.427972,70
2998,59.405694,16.427971,70
2999,59.405699,16.42797,70
3000,59.405705,16.42797,70
3001,59.40571,16.42797,69
3002,59.405716,16.427969,69
3003,59.405721,16.427969,69
3004,59.405727,16.42797,69
3005,59.405733,16.42797,69
3006,59.405739,16.427972,69
3007,59.405744,16.427974,69
3008,59.40575,16.427976,69
3009,59.405755,16.427979,69
3010,59.40576,16.427983,69
3011,59.405766,16.427987,69
3012,59.405771,16.427991,69
3013,59.405775,16.427997,69
3014,59.40578,16.428002,69
3015,59.405784,16.428008,69
3016,59.405788,16.428014,69
3017,59.405792,16.42802,69
3018,59.405795,16.428026,69
3019,59.405799,16.42803,69
3020,59.405803,16.428035,69
3021,59.405807,16.428039,69
3022,59.405811,16.428044,69
3023,59.405816,16.428048,69
3024,59.40582,16.428053,69
3025,59.405824,16.428057,69
3026,59.405829,16.428062,69
3027,59.405833,16.428066,69
3028,59.405838,16.42807,69
3029,59.405842,16.428075,69
3030,59.405847,16.42808,69
3031,59.405852,16.428085,69
3032,59.405856,16.42809,69
3033,59.405861,16.428096,69
3034,59.405866,16.428102,69
3035,59.40587,16.428108,69
3036,59.405874,16.428114,69
3037,59.405878,16.428119,69
3038,59.405882,16.428124,69
3039,59.405884,16.428127,69
3040,59.405887,16.428131,69
3041,59.40589,16.428134,69
3042,59.405892,16.428138,69
3043,59.405894,16.428141,69
3044,59.405896,16.428144,69
3045,59.405897,16.428146,69
3046,59.405899,16.428149,69
3047,59.4059,16.428151,69
3048,59.405901,16.428154,69
3049,59.405901,16.428157,69
3050,59.405902,16.42816,69
3051,59.405903,16.428164,69
3052,59.405903,16.428167,69
3053,59.405904,16.428171,69
3054,59.405904,16.428175,69
3055,59.405905,16.42818,69
3056,59.405906,16.428185,69
3057,59.405907,16.42819,69
3058,59.405907,16.428195,69
3059,59.405908,16.428201,69
3060,59.405909,16.428207,69
3061,59.40591,16.428214,69
3062,59.405911,16.42822,69
3063,59.405913,16.428226,69
3064,59.405914,16.428233,69
3065,59.405916,16.428241,69
3066,59.405917,16.428248,69
3067,59.405918,16.428255,69
3068,59.40592,16.428261,69
3069,59.405921,16.428267,69
3070,59.405922,16.428273,69
3071,59.405922,16.428277,69
3072,59.405923,16.428282,69
3073,59.405922,16.428285,69
3074,59.405922,16.428289,69
3075,59.405922,16.428293,69
3076,59.405922,16.428296,69
3077,59.405921,16.428299,69
3078,59.40592,16.428302,69
3079,59.405919,16.428305,69
3080,59.405917,16.428307,69
3081,59.405916,16.428309,69
3082,59.405914,16.428311,69
3083,59.405913,16.428313,69
3084,59.405911,16.428314,69
3085,59.405908,16.428315,69
3086,59.405906,16.428316,69
3087,59.405904,16.428317,69
3088,59.405901,16.428317,69
3089,59.405898,16.428318,69
3090,59.405895,16.428318,69
3091,59.405892,16.428318,69
3092,59.405889,16.428317,69
3093,59.405887,16.428316,69
3094,59.405883,16.428315,69
3095,59.40588,16.428314,69
3096,59.405877,16.428313,69
3097,59.405873,16.428312,69
3098,59.40587,16.42831,69
3099,59.405866,16.428308,69
3100,59.405862,16.428306,69
3101,59.405859,16.428304,69
3102,59.405855,16.428301,69
3103,59.405851,16.428299,69
3104,59.405847,16.428296,69
3105,59.405844,16.428293,69
3106,59.405841,16.428291,69
3107,59.405839,16.42829,69
3108,59.405836,16.428288,69
3109,59.405835,16.428287,69
3110,59.405833,16.428286,69
3111,59.405832,16.428285,69
3112,59.405831,16.428285,69
3113,59.40583,16.428284,69
3114,59.405829,16.428284,69
3115,59.405829,16.428284,69
3116,59.405828,16.428284,69
3117,59.405828,16.428283,69
3118,59.405828,16.428283,69
3119,59.405828,16.428283,69
3120,59.405828,16.428283,69
3121,59.405827,16.428283,69
3122,59.405827,16.428283,69
3123,59.405827,16.428282,69
3124,59.405827,16.428282,69
3125,59.405827,16.428282,69
3126,59.405827,16.428282,69
3127,59.405827,16.428282,69
3128,59.405827,16.428282,69
3129,59.405827,16.428282,69
3130,59.405827,16.428282,69
3131,59.405827,16.428282,68
3132,59.405827,16.428282,68
3133,59.405827,16.428282,68
3134,59.405827,16.428282,68
3135,59.405826,16.428282,68
3136,59.405826,16.428282,68
3137,59.405826,16.428283,68
3138,59.405826,16.428284,68
3139,59.405826,16.428286,68
3140,59.405826,16.428288,68
3141,59.405827,16.42829,68
3142,59.405827,16.428291,68
3143,59.405826,16.428291,68
3144,59.405825,16.428292,68
3145,59.405825,16.428291,68
3146,59.405824,16.428291,68
3147,59.405823,16.428291,68
3148,59.405822,16.428291,68
3149,59.40582,16.428289,68
3150,59.405819,16.428288,68
3151,59.405818,16.428287,68
3152,59.405816,16.428286,68
3153,59.405814,16.428284,68
3154,59.405812,16.428282,68
3155,59.405811,16.42828,68
3156,59.405809,16.428277,68
3157,59.405807,16.428275,68
3158,59.405804,16.428272,68
3159,59.405802,16.428269,68
3160,59.4058,16.428266,68
3161,59.405797,16.428263,68
3162,59.405795,16.428259,68
3163,59.405792,16.428256,68
3164,59.40579,16.428252,68
3165,59.405787,16.428248,68
3166,59.405784,16.428244,68
3167,59.405781,16.42824,68
3168,59.405778,16.428235,68
3169,59.405775,16.428231,68
3170,59.405772,16.428227,68
3171,59.40577,16.428223,68
3172,59.405767,16.42822,68
3173,59.405766,16.428219,68
3174,59.405765,16.428217,68
3175,59.405764,16.428215,68
3176,59.405762,16.428214,68
3177,59.405762,16.428213,68
3178,59.405762,16.428212,68
3179,59.405761,16.428212,68
3180,59.405761,16.428212,68
3181,59.40576,16.428211,68
3182,59.40576,16.428211,68
3183,59.40576,16.428211,68
3184,59.40576,16.428211,68
3185,59.40576,16.428211,68
3186,59.40576,16.428211,68
3187,59.40576,16.428211,68
3188,59.40576,16.428212,68
3189,59.40576,16.428213,68
3190,59.405759,16.428214,68
3191,59.405759,16.428217,68
3192,59.405759,16.42822,68
3193,59.405759,16.428223,68
3194,59.405758,16.428227,68
3195,59.405758,16.42823,68
3196,59.405758,16.428234,68
3197,59.405758,16.428238,68
3198,59.405758,16.428242,68
3199,59.405757,16.428244,68
3200,59.405757,16.428246,68
3201,59.405757,16.428247,68
3202,59.405757,16.428248,68
3203,59.405757,16.428248,68
3204,59.405757,16.428248,68
3205,59.405757,16.428248,68
3206,59.405757,16.428249,68
3207,59.405757,16.428249,68
3208,59.405757,16.428249,68
3209,59.405757,16.428249,68
3210,59.405757,16.42825,68
3211,59.405757,16.42825,68
3212,59.405757,16.42825,68
3213,59.405757,16.428252,68
3214,59.405757,16.428253,68
3215,59.405757,16.428255,68
3216,59.405757,16.428257,68
3217,59.405756,16.428261,68
3218,59.405756,16.428264,68
3219,59.405756,16.428268,68
3220,59.405756,16.428272,68
3221,59.405756,16.428277,68
3222,59.405755,16.428281,68
3223,59.405755,16.428284,68
3224,59.405755,16.428286,68
3225,59.405755,16.428287,68
3226,59.405755,16.428289,68
3227,59.405755,16.428289,68
3228,59.405755,16.42829,68
3229,59.405755,16.428289,68
3230,59.405755,16.42829,68
3231,59.405755,16.428289,67
3232,59.405755,16.428289,67
3233,59.405755,16.428289,67
3234,59.405755,16.428289,67
3235,59.405755,16.428289,67
3236,59.405755,16.428289,67
3237,59.405755,16.42829,67
3238,59.405755,16.428289,67
3239,59.405754,16.42829,67
3240,59.405754,16.42829,67
3241,59.405754,16.42829,67
3242,59.405754,16.42829,67
3243,59.405754,16.42829,67
3244,59.405754,16.42829,67
3245,59.405754,16.42829,67
3246,59.405754,16.42829,67
3247,59.405754,16.428291,67
3248,59.405755,16.428291,67
3249,59.405754,16.428291,67
3250,59.405754,16.428291,67
3251,59.405754,16.428291,67
3252,59.405754,16.428291,67
3253,59.405754,16.428291,67
3254,59.405754,16.428291,67
3255,59.405754,16.428291,67
3256,59.405754,16.428291,67
3257,59.405754,16.42829,67
3258,59.405754,16.42829,67
3259,59.405754,16.42829,67
3260,59.405754,16.42829,67
3261,59.405754,16.42829,67
3262,59.405754,16.42829,67
3263,59.405754,16.42829,67
3264,59.405754,16.42829,67
3265,59.405754,16.42829,67
3266,59.405754,16.42829,67
3267,59.405754,16.42829,67
3268,59.405754,16.42829,67
3269,59.405754,16.42829,67
3270,59.405754,16.42829,67
3271,59.405754,16.42829,67
3272,59.405754,16.42829,67
3273,59.405754,16.42829,67
3274,59.405754,16.42829,67
3275,59.405753,16.42829,67
3276,59.405753,16.42829,67
3277,59.405754,16.42829,67
3278,59.405754,16.42829,67
3279,59.405754,16.42829,67
3280,59.405754,16.42829,67
3281,59.405754,16.42829,67
3282,59.405754,16.42829,67
3283,59.405754,16.42829,67
3284,59.405754,16.42829,67
3285,59.405754,16.42829,67
3286,59.405754,16.42829,67
3287,59.405754,16.42829,67
3288,59.405754,16.42829,67
3289,59.405754,16.42829,67
3290,59.405754,16.42829,67
3291,59.405754,16.42829,67
3292,59.405754,16.42829,67
3293,59.405754,16.42829,67
3294,59.405754,16.42829,67
3295,59.405754,16.42829,67
3296,59.405754,16.42829,67
3297,59.405754,16.42829,67
3298,59.405754,16.42829,67
3299,59.405754,16.42829,67
3300,59.405754,16.42829,67
3301,59.405754,16.42829,67
3302,59.405754,16.42829,67
3303,59.405754,16.42829,67
3304,59.405754,16.42829,67
3305,59.405754,16.42829,67
3306,59.405754,16.42829,67
3307,59.405754,16.42829,67
3308,59.405754,16.42829,67
3309,59.405754,16.42829,67
3310,59.405754,16.428289,67
3311,59.405754,16.42829,67
3312,59.405754,16.42829,67
3313,59.405754,16.42829,67
3314,59.405754,16.42829,67
3315,59.405754,16.42829,67
3316,59.405754,16.42829,67
3317,59.405754,16.42829,67
3318,59.405754,16.42829,67
3319,59.405754,16.42829,67
3320,59.405754,16.42829,67
3321,59.405754,16.42829,67
3322,59.405754,16.42829,67
3323,59.405754,16.42829,67
3324,59.405754,16.42829,67
3325,59.405755,16.42829,67
3326,59.405755,16.42829,67
3327,59.405755,16.428289,67
3328,59.405755,16.428289,67
3329,59.405755,16.42829,67
3330,59.405755,16.42829,67
3331,59.405755,16.42829,67
3332,59.405755,16.42829,67
3333,59.405755,16.42829,67
3334,59.405755,16.42829,67
3335,59.405755,16.42829,67
3336,59.405755,16.42829,67
3337,59.405755,16.42829,67
3338,59.405755,16.42829,67
3339,59.405755,16.42829,67
3340,59.405755,16.42829,67
3341,59.405755,16.428291,67
3342,59.405755,16.428291,67
3343,59.405755,16.428291,67
3344,59.405755,16.428291,67
3345,59.405755,16.428291,67
3346,59.405755,16.428291,67
3347,59.405755,16.428291,67
3348,59.405755,16.428291,67
3349,59.405755,16.428291,67
3350,59.405755,16.428291,67
3351,59.405755,16.428291,66
3352,59.405756,16.428291,66
3353,59.405755,16.428291,66
3354,59.405755,16.428291,66
3355,59.405755,16.428291,66
3356,59.405755,16.428291,66
3357,59.405755,16.428291,66
3358,59.405755,16.428291,66
3359,59.405755,16.428291,66
3360,59.405755,16.42829,66
3361,59.405755,16.42829,66
3362,59.405755,16.42829,66
3363,59.405755,16.42829,66
3364,59.405755,16.42829,66
3365,59.405755,16.42829,66
3366,59.405755,16.42829,66
3367,59.405755,16.42829,66
3368,59.405755,16.42829,66
3369,59.405755,16.42829,66
3370,59.405755,16.42829,66
3371,59.405755,16.42829,66
3372,59.405755,16.42829,66
3373,59.405756,16.42829,66
3374,59.405756,16.42829,66
3375,59.405756,16.428291,66
3376,59.405756,16.428291,66
3377,59.405756,16.42829,66
3378,59.405756,16.42829,66
3379,59.405756,16.42829,66
3380,59.405756,16.42829,66
3381,59.405756,16.42829,66
3382,59.405756,16.42829,66
3383,59.405756,16.42829,66
3384,59.405757,16.42829,66
3385,59.405756,16.42829,66
3386,59.405757,16.42829,66
3387,59.405756,16.42829,66
3388,59.405757,16.42829,66
3389,59.405757,16.42829,66
3390,59.405757,16.42829,66
3391,59.405756,16.42829,66
3392,59.405756,16.42829,66
3393,59.405756,16.428291,66
3394,59.405756,16.428291,66
3395,59.405756,16.428291,66
3396,59.405756,16.428291,66
3397,59.405756,16.428291,66
3398,59.405756,16.428291,66
3399,59.405756,16.428291,66
3400,59.405756,16.428291,66
3401,59.405756,16.428291,66
3402,59.405756,16.428291,66
3403,59.405756,16.428292,66
3404,59.405756,16.428292,66
3405,59.405756,16.428292,66
3406,59.405756,16.428292,66
3407,59.405756,16.428292,66
3408,59.405756,16.428292,66
3409,59.405756,16.428293,66
3410,59.405756,16.428293,66
3411,59.405756,16.428293,66
3412,59.405756,16.428293,66
3413,59.405756,16.428293,66
3414,59.405756,16.428293,66
3415,59.405756,16.428293,66
3416,59.405756,16.428293,66
3417,59.405756,16.428293,66
3418,59.405756,16.428293,66
3419,59.405756,16.428293,66
3420,59.405756,16.428293,66
3421,59.405756,16.428293,66
3422,59.405756,16.428293,66
3423,59.405756,16.428293,66
3424,59.405756,16.428293,66
3425,59.405756,16.428293,66
3426,59.405756,16.428293,66
3427,59.405756,16.428294,66
3428,59.405756,16.428294,66
3429,59.405756,16.428294,66
3430,59.405756,16.428294,66
3431,59.405756,16.428294,66
3432,59.405756,16.428294,66
3433,59.405756,16.428294,66
3434,59.405757,16.428294,66
3435,59.405757,16.428294,66
3436,59.405757,16.428294,66
3437,59.405757,16.428294,66
3438,59.405757,16.428294,66
3439,59.405757,16.428294,66
3440,59.405757,16.428294,66
3441,59.405756,16.428294,66
3442,59.405756,16.428294,66
3443,59.405756,16.428294,66
3444,59.405756,16.428294,66
3445,59.405756,16.428294,66
3446,59.405756,16.428294,66
3447,59.405756,16.428294,66
3448,59.405756,16.428294,66
3449,59.405756,16.428294,66
3450,59.405756,16.428294,66
3451,59.405756,16.428294,65
3452,59.405756,16.428294,65
3453,59.405756,16.428294,65
3454,59.405756,16.428294,65
3455,59.405756,16.428294,65
3456,59.405756,16.428294,65
3457,59.405756,16.428294,65
3458,59.405756,16.428294,65
3459,59.405756,16.428294,65
3460,59.405756,16.428294,65
3461,59.405756,16.428293,65
3462,59.405756,16.428293,65
