x,y,l
16.427833644544826,59.40546442377648,0.03897014725372408
16.427676693184466,59.40547325807616,0.03381461455556081
16.427932454222763,59.40551371211285,0.04680656124015415
16.427967014435254,59.40553858118866,0.05013335479696197
16.427685794835313,59.405490478864174,0.035681308463320974
16.427996808469494,59.405557697529694,0.05282679559032129
16.427702791243597,59.40550243510115,0.03732356165424725
16.42792258556396,59.40552346855269,0.04715660685377003
16.427976615399462,59.40555358883762,0.051691076743117896
16.42786902532038,59.405505492474,0.043596642997465754
16.42779385300409,59.40546876303188,0.03769571233984323
16.427768967487285,59.40545468518333,0.035589359627360956
16.427604838591,59.40543970796351,0.02843278676870861
16.427590697046956,59.40543695823153,0.027742435914422943
16.42773839518649,59.40544906501587,0.03394087033938468
16.427590419770976,59.40543826090842,0.027856970111412666
16.427739410257363,59.405444295187884,0.033594046140991894
16.427696439739158,59.40543269106222,0.030990817035603874
16.427689274755746,59.40543727916127,0.031104714236645094
16.427686721661324,59.40543687036087,0.030975745317495987
16.42768789205926,59.40543740983436,0.0310645227459312
16.427682287863526,59.405437385184186,0.030856111399065057
16.427678980382296,59.40543744829677,0.03074060658604377
16.42755651920512,59.4054350199905,0.026572586906062075
16.427672782220338,59.40543269953267,0.03011005018936477
16.427667670000474,59.405438242496416,0.030401066290631967
16.427665940568385,59.40543658538189,0.030196069694081586
16.427661197018807,59.40543433953121,0.02983262343274264
16.42765595922197,59.405433140444075,0.029542559196144787
16.42764737638174,59.40543552944328,0.029451203638884954
16.42765422342418,59.405436538108326,0.02977793996392793
16.427652650571762,59.405438734148234,0.029916186892501105
16.42762977202552,59.40543775094225,0.029053320266050786
16.427642635127533,59.405450694415066,0.030649392675500396
16.427640936854488,59.40544265732012,0.02986686519480943
16.427634680833158,59.405452789818,0.030583432152693574
16.42763420509487,59.40544335450038,0.029706675946441562
16.427601520412,59.40544106820129,0.028457534642773338
16.427616386546756,59.405435818699516,0.028439681836670234
16.427611956824467,59.405435438954605,0.028262360827127037
16.42759949312559,59.40544037076938,0.02833018088633872
16.427607094642813,59.405435664338306,0.028128385510099864
16.42758859860229,59.405437493481294,0.027729889479677732
16.42760216080562,59.405438891155455,0.02827372567563391
16.427583537859373,59.40543615153128,0.02745205704310165
16.427594564275562,59.4054369240281,0.02785649758542471
16.42744383850316,59.40543903797195,0.024576556703214274
16.42757895797572,59.40543779899176,0.0274743911236368
16.427444094204787,59.40543862312115,0.02453581050018561
16.427571489508395,59.405437624072896,0.027242731800886922
16.427563893443946,59.40543574107343,0.026846654546989302
16.42757721751124,59.405437612447955,0.027406045095508678
16.42757556911342,59.40543780605108,0.027376990557576215
16.427571982274543,59.405437948219806,0.02728795676995232
16.427579369848914,59.40543877607728,0.02757973415995275
16.427431172441075,59.40543558428737,0.024024527719191422
16.42754869580856,59.40543624705866,0.026482009610200554
16.427553930908118,59.405438191229806,0.02681254207635613
16.427536614642033,59.40543347480261,0.02589310335539946
16.427541512307634,59.4054334731648,0.026019569462090192
16.427396933479145,59.40543131940674,0.02316838793989485
16.427534011201104,59.40543740855912,0.026219083055291033
16.426962944747626,59.40520127362029,0.02097768129465522
16.42749061665382,59.40543450173649,0.02493036550276332
16.42734027439773,59.40547550987072,0.02778125
16.42696314734298,59.40519991436624,0.02098670304307821
16.42650504057925,59.40521597654206,0.04675318362821176
16.426938789138404,59.405227421642074,0.022165461927361373
16.42643454837611,59.4052900006785,0.05123150003997378
16.427490611354152,59.40543633180541,0.02512003112443565
16.42707947581934,59.40546317990999,0.0299760716528877
16.42732109648382,59.40547296818968,0.027496841204959658
16.426588714952004,59.405556004577456,0.05579804294197921
16.427298443994953,59.40548662155698,0.0290671270556825
16.426501302694998,59.40521492448763,0.04696783058567837
16.426973691324214,59.40521938097689,0.02020088275519741
16.426499592613915,59.405284328627936,0.0474944212764036
16.426739540569066,59.405364463844634,0.03683380744915822
16.4266464113262,59.40541519905967,0.04408631364631974
16.42738500183067,59.405440326864245,0.024061268419764508
16.426783579919594,59.40547658861466,0.041672205061718155
16.42707522361583,59.40546209008119,0.029984504554261986
16.427343231255183,59.40547666070604,0.027913328336675893
16.426623945121246,59.40554344088655,0.05337550634462869
16.427298620006244,59.405490249571734,0.029469635936231715
16.42730851638184,59.405505507389826,0.031138239038291757
16.427089943457048,59.40552888610401,0.03635677235814275
16.426974189607545,59.40520484980457,0.020296235216814354
16.42652930885047,59.40521432626775,0.04538350532196636
16.426944586856415,59.40522458820186,0.021836981179053666
16.42644523218135,59.405288146767056,0.05060351278038079
16.426689060992615,59.40536516772924,0.03948021517639963
16.426626726371293,59.4054210422387,0.04537685970836496
16.427383433385586,59.405440054414484,0.024019833670700198
16.426803893972025,59.4054644341892,0.039912160937919286
16.42705623186207,59.40546130368039,0.030441728753167162
16.426977209272145,59.40548956795952,0.0355015808532446
16.427303298587994,59.40547741365336,0.02802793488676559
16.42663242513464,59.40553404451571,0.05232500683476638
16.42730015359846,59.40549002696721,0.029439782417971943
16.427301732779437,59.40550757114743,0.03138506352256031
16.427369603494025,59.405432146903394,0.02305747219055956
16.42748203472969,59.40543967298599,0.02529750509007249
16.426781209480158,59.405478472982324,0.04191244625732836
16.427068293488006,59.40546228930089,0.030194805009560947
16.427338808822068,59.40547631928799,0.027869723065457132
16.426609817592094,59.40554968615866,0.05443565632382839
16.427300144923013,59.40548938014507,0.029367926400310027
16.427308544798713,59.405507185129686,0.031324798685687
16.427484209791185,59.40542836293562,0.02416181621786873
16.427474020452294,59.40542992602258,0.024122780069345737
16.427476288506718,59.40542957301678,0.02412964034460491
16.427328189127852,59.40543245209354,0.02298223761974597
16.42747242228012,59.40542629358096,0.023711684319094477
16.42747597009442,59.40542818951051,0.023978830900987035
16.42748001257978,59.40542509080339,0.023736394991172444
16.427357687914718,59.40542798586753,0.022539489800561065
16.427487252353377,59.4054289461408,0.024285067078928444
16.42749205473903,59.40542686140386,0.024171366283689044
16.427366774516585,59.40542907676029,0.02270208302402215
16.42750953904344,59.40543136522402,0.025021964086129216
16.42750881188764,59.40543053347443,0.024920622583140893
16.427506012754233,59.40542942890847,0.024743993079411785
16.427514024852222,59.405430181414694,0.025006517866764704
16.427378401607672,59.405425918250366,0.022422988938307336
16.427498547299052,59.40542841112927,0.024472219878106105
16.427480967792402,59.40544221429434,0.025543371914711906
16.427372199213707,59.40542957128707,0.022787096327596287
16.42750327406609,59.40542757599314,0.024492757591141282
16.42751812143765,59.405431572700564,0.025244486944643915
16.427491300905015,59.40543077789106,0.024559300282330648
16.42751482993221,59.40542997562969,0.02500476650852141
16.42750631004885,59.40543044705642,0.02485452669906383
16.427519641600583,59.40543017669703,0.025140390034494618
16.42750883926933,59.405429406200504,0.024806659184946175
16.427514353109352,59.405427060592494,0.024699033133893353
16.427530236165236,59.40543169411758,0.025553972941404747
16.42751415639912,59.40543091546421,0.02508391227210382
16.427521393805726,59.40542569399475,0.024733534595526012
16.427516652078555,59.405430898397036,0.02514133231258923
16.427515924854692,59.40543010008817,0.02504337858608385
16.427524967435872,59.40542735127175,0.024988317583355544
16.427522069952488,59.405430053420105,0.025187120606225015
16.427403455439173,59.40542881832333,0.022957871334917924
16.427511564732228,59.40543207228151,0.025140638047598533
16.427519182559234,59.40543049367432,0.025161204991172793
16.427406776625197,59.4054288241681,0.02299336574998529
16.42752582735448,59.40543092524004,0.025367065085926375
16.427523035869513,59.405431676867614,0.025373763629692347
16.42753032557359,59.405428027096974,0.025191131924044034
16.42752992023143,59.40543042759496,0.025419736839272608
16.42753061953846,59.40543021442113,0.02541618910309393
16.427535005214946,59.405428987446925,0.025406727125718925
16.42740816387809,59.40543138752685,0.02328844381271148
16.42741345763424,59.40543099565607,0.023304618156887908
16.427530664809,59.405432100677444,0.025605307893417573
16.42741483116222,59.40543085466955,0.023305174864363967
16.427527998760368,59.40543216930544,0.025545461713677876
16.42741709787342,59.40543009954651,0.023249847625625982
16.427552418461016,59.405432757283336,0.02623994575134807
16.427542440974275,59.40542991775522,0.025693514244734893
16.427540177483674,59.4054315719046,0.02579689363221065
16.42753516108194,59.405431173518906,0.025627405125239682
16.42756385741856,59.405431502215976,0.026436284264483988
16.42753476767588,59.40543169428369,0.0256690017915496
16.427545422950136,59.405430541347876,0.025834252997008048
16.427547585777745,59.40543087329547,0.025924872017381185
16.427426833858704,59.40542964742666,0.023324221744300492
16.427549148565838,59.40543234476718,0.0261110736842904
16.42754984979682,59.405431294247485,0.026027248389437964
16.427432890348584,59.40542985742577,0.023429952754319056
16.427554791110094,59.40543249525272,0.02627924952689788
16.427441670694325,59.40542911841522,0.02347941911381665
16.42754706919102,59.405433148864375,0.02613420470070059
16.427441647173602,59.40543000716772,0.023574351824507442
16.427550178666742,59.40543359023823,0.02626079630860255
16.42754004737306,59.40543250138083,0.025885332760583444
16.427558634438153,59.40543102515771,0.026243021307237532
16.42758072917485,59.40543278558138,0.027049554253642978
16.427568333249006,59.4054303985141,0.026458554978687297
16.42754856666726,59.405431934771975,0.02605524761590839
16.427551634976552,59.40543143020744,0.02608906963700093
16.427579684387325,59.40543227343601,0.026969958338604227
16.427561430998527,59.40543121045755,0.026339479163260408
16.427572513558587,59.40543045959401,0.02658603031231476
16.42758688791178,59.40543332494129,0.027285189593828443
16.427457630895592,59.40543201275458,0.02404614651233905
16.427575702712048,59.40543411002221,0.027027353534215353
16.427577255382776,59.40543294166919,0.026961558512821695
16.42758451740901,59.40543173837542,0.02706416581075195
16.427581055937537,59.405433406515726,0.027118107071531512
16.427577081007687,59.405433448461366,0.027004654178827102
16.4275790648448,59.405431761612896,0.026903038116536607
16.42747515985469,59.40543174317474,0.02433497684364912
16.427589589066898,59.40543550492972,0.027572089328780212
16.427474985212413,59.40543336377761,0.02450152212034375
16.42760533872474,59.4054366744547,0.02816653591851589
16.427601359118427,59.40543413864513,0.027806642442361678
16.42760866922436,59.405436398626314,0.02824601524833117
16.427607259436638,59.405434885410514,0.02806170562026279
16.42747453489252,59.4054338138342,0.024540202535799943
16.427607500135178,59.40543495219325,0.028075500739492786
16.427611102196575,59.40543733140863,0.028409221458241797
16.427609117670887,59.40543428988966,0.028065984667669568
16.42761184750277,59.40543651580857,0.02835784125148711
16.42762242593636,59.40543532613424,0.028591577237301605
16.42748170488897,59.405435574480904,0.024862546051754267
16.42748275108574,59.405436632325056,0.02499353933063997
16.427479176590335,59.40543730891031,0.024995004698651353
16.42761131450242,59.40543555125436,0.028252127699393028
16.427480163375066,59.40543909667038,0.025201202441759895
16.427613974653458,59.40543370415655,0.028168408509708854
16.427625430110044,59.40543669214292,0.02881418156736388
16.4274894747755,59.40543703212503,0.02516952251029513
16.427613772342085,59.40543482336142,0.028264241829573978
16.427614049732647,59.40543370453436,0.02817087289436318
16.427504071985627,59.40543456878186,0.025225491893251392
16.427630951141577,59.405437338252035,0.029055214063561766
16.42750805943152,59.40543714697382,0.02557815447152756
16.427507966554614,59.40543923512684,0.025789866452229
16.427635551920126,59.40544019763349,0.02946592413680084
16.427498410106647,59.40543937293389,0.02559726861070547
16.427608411088208,59.405450208530105,0.02952541808896202
16.427634141680468,59.405436079759944,0.02904876223737874
16.427490594465212,59.40543887307187,0.025383571919999185
16.427620886124735,59.40543534331804,0.02854267393329984
16.42750015804474,59.405437494977186,0.025440765673906032
16.42764266047018,59.40543974440723,0.02966384892622375
16.42749887711694,59.405439088349944,0.025577761088364723
16.427500143747878,59.405438388741715,0.02553256022240423
